x0	x1	y0	y1
-1.212891	-1.210938	-1.775391	-1.773438
-1.214844	-1.212891	-1.775391	-1.773438
-1.207031	-1.205078	-1.771484	-1.769531
-1.205078	-1.203125	-1.771484	-1.769531
-1.207031	-1.205078	-1.773438	-1.771484
-1.205078	-1.203125	-1.773438	-1.771484
-1.208984	-1.207031	-1.773438	-1.771484
-1.210938	-1.208984	-1.773438	-1.771484
-1.208984	-1.207031	-1.771484	-1.769531
-1.216797	-1.214844	-1.773438	-1.771484
-1.214844	-1.212891	-1.773438	-1.771484
-1.212891	-1.210938	-1.773438	-1.771484
-1.201172	-1.199219	-1.769531	-1.767578
-1.203125	-1.201172	-1.769531	-1.767578
-1.203125	-1.201172	-1.771484	-1.769531
-1.201172	-1.199219	-1.771484	-1.769531
-1.199219	-1.197266	-1.771484	-1.769531
-1.197266	-1.195312	-1.769531	-1.767578
-1.199219	-1.197266	-1.769531	-1.767578
-1.189453	-1.187500	-1.767578	-1.765625
-1.191406	-1.189453	-1.767578	-1.765625
-1.191406	-1.189453	-1.769531	-1.767578
-1.195312	-1.193359	-1.769531	-1.767578
-1.193359	-1.191406	-1.767578	-1.765625
-1.195312	-1.193359	-1.767578	-1.765625
-1.193359	-1.191406	-1.769531	-1.767578
-1.189453	-1.187500	-1.765625	-1.763672
-1.234375	-1.232422	-1.779297	-1.777344
-1.232422	-1.230469	-1.779297	-1.777344
-1.234375	-1.232422	-1.781250	-1.779297
-1.232422	-1.230469	-1.781250	-1.779297
-1.230469	-1.228516	-1.779297	-1.777344
-1.228516	-1.226562	-1.779297	-1.777344
-1.228516	-1.226562	-1.777344	-1.775391
-1.222656	-1.220703	-1.777344	-1.775391
-1.220703	-1.218750	-1.775391	-1.773438
-1.220703	-1.218750	-1.777344	-1.775391
-1.222656	-1.220703	-1.775391	-1.773438
-1.226562	-1.224609	-1.777344	-1.775391
-1.224609	-1.222656	-1.777344	-1.775391
-1.226562	-1.224609	-1.779297	-1.777344
-1.236328	-1.234375	-1.781250	-1.779297
-1.238281	-1.236328	-1.781250	-1.779297
-1.236328	-1.234375	-1.779297	-1.777344
-1.242188	-1.240234	-1.781250	-1.779297
-1.240234	-1.238281	-1.781250	-1.779297
-1.246094	-1.244141	-1.783203	-1.781250
-1.244141	-1.242188	-1.783203	-1.781250
-1.246094	-1.244141	-1.785156	-1.783203
-1.250000	-1.248047	-1.785156	-1.783203
-1.248047	-1.246094	-1.785156	-1.783203
-1.248047	-1.246094	-1.783203	-1.781250
-1.250000	-1.248047	-1.783203	-1.781250
-1.240234	-1.238281	-1.783203	-1.781250
-1.242188	-1.240234	-1.783203	-1.781250
-1.173828	-1.171875	-1.761719	-1.759766
-1.175781	-1.173828	-1.761719	-1.759766
-1.179688	-1.177734	-1.763672	-1.761719
-1.177734	-1.175781	-1.763672	-1.761719
-1.179688	-1.177734	-1.765625	-1.763672
-1.177734	-1.175781	-1.765625	-1.763672
-1.173828	-1.171875	-1.763672	-1.761719
-1.175781	-1.173828	-1.763672	-1.761719
-1.181641	-1.179688	-1.765625	-1.763672
-1.183594	-1.181641	-1.765625	-1.763672
-1.181641	-1.179688	-1.763672	-1.761719
-1.183594	-1.181641	-1.763672	-1.761719
-1.185547	-1.183594	-1.765625	-1.763672
-1.187500	-1.185547	-1.765625	-1.763672
-1.160156	-1.158203	-1.759766	-1.757812
-1.158203	-1.156250	-1.759766	-1.757812
-1.164062	-1.162109	-1.759766	-1.757812
-1.162109	-1.160156	-1.759766	-1.757812
-1.164062	-1.162109	-1.761719	-1.759766
-1.171875	-1.169922	-1.763672	-1.761719
-1.166016	-1.164062	-1.759766	-1.757812
-1.167969	-1.166016	-1.759766	-1.757812
-1.166016	-1.164062	-1.761719	-1.759766
