x0	x1	y0	y1
1.013458	1.013489	-0.257812	-0.257782
1.017792	1.017822	-0.251068	-0.251038
1.017639	1.017670	-0.251160	-0.251129
1.018372	1.018402	-0.250183	-0.250153
1.018250	1.018280	-0.250366	-0.250336
1.017395	1.017426	-0.251587	-0.251556
1.016663	1.016693	-0.252869	-0.252838
1.015869	1.015900	-0.253937	-0.253906
-1.295197	-1.295166	-1.797150	-1.797119
-1.295410	-1.295380	-1.797211	-1.797180
-1.295380	-1.295349	-1.797211	-1.797180
-1.295349	-1.295319	-1.797119	-1.797089
-1.295258	-1.295227	-1.796967	-1.796936
-1.295135	-1.295105	-1.797058	-1.797028
-1.295074	-1.295044	-1.797028	-1.796997
-1.295074	-1.295044	-1.796906	-1.796875
-1.295593	-1.295563	-1.797180	-1.797150
-1.295563	-1.295532	-1.797150	-1.797119
-1.295502	-1.295471	-1.797150	-1.797119
-1.295471	-1.295441	-1.797028	-1.796997
-1.295654	-1.295624	-1.797089	-1.797058
-1.295715	-1.295685	-1.797119	-1.797089
-1.295807	-1.295776	-1.797119	-1.797089
-1.295898	-1.295868	-1.797180	-1.797150
-1.295898	-1.295868	-1.797211	-1.797180
-1.296204	-1.296173	-1.797272	-1.797241
-1.296234	-1.296204	-1.797272	-1.797241
-1.296265	-1.296234	-1.797272	-1.797241
-1.296173	-1.296143	-1.797241	-1.797211
-1.296204	-1.296173	-1.797241	-1.797211
-1.296326	-1.296295	-1.797333	-1.797302
-1.296295	-1.296265	-1.797333	-1.797302
-1.296356	-1.296326	-1.797333	-1.797302
-1.296387	-1.296356	-1.797333	-1.797302
-1.296295	-1.296265	-1.797302	-1.797272
-1.296356	-1.296326	-1.797211	-1.797180
-1.296021	-1.295990	-1.797211	-1.797180
-1.296021	-1.295990	-1.797241	-1.797211
-1.295990	-1.295959	-1.797211	-1.797180
-1.296021	-1.295990	-1.797180	-1.797150
-1.295990	-1.295959	-1.797180	-1.797150
-1.295929	-1.295898	-1.797180	-1.797150
-1.295959	-1.295929	-1.797241	-1.797211
-1.295929	-1.295898	-1.797089	-1.797058
-1.296082	-1.296051	-1.797119	-1.797089
-1.296753	-1.296722	-1.797333	-1.797302
-1.296356	-1.296326	-1.797455	-1.797424
-1.296295	-1.296265	-1.797424	-1.797394
-1.296875	-1.296844	-1.797607	-1.797577
-1.294617	-1.294586	-1.796906	-1.796875
-1.294647	-1.294617	-1.796936	-1.796906
-1.294739	-1.294708	-1.796936	-1.796906
-1.294708	-1.294678	-1.796936	-1.796906
-1.294861	-1.294830	-1.796997	-1.796967
-1.284180	-1.284149	-1.793884	-1.793854
-1.284119	-1.284088	-1.793884	-1.793854
-1.283997	-1.283966	-1.793854	-1.793823
-1.284119	-1.284088	-1.793793	-1.793762
-1.283783	-1.283752	-1.793701	-1.793671
-1.283722	-1.283691	-1.793945	-1.793915
-1.283936	-1.283905	-1.793732	-1.793701
-1.283936	-1.283905	-1.793823	-1.793793
-1.283875	-1.283844	-1.793823	-1.793793
-1.284119	-1.284088	-1.793579	-1.793549
-1.283508	-1.283478	-1.793884	-1.793854
-1.283691	-1.283661	-1.793762	-1.793732
-1.283539	-1.283508	-1.793732	-1.793701
-1.283569	-1.283539	-1.793732	-1.793701
-1.283356	-1.283325	-1.793884	-1.793854
-1.283234	-1.283203	-1.793823	-1.793793
-1.283661	-1.283630	-1.793518	-1.793488
-1.284302	-1.284271	-1.793915	-1.793884
-1.284241	-1.284210	-1.793854	-1.793823
-1.284210	-1.284180	-1.793884	-1.793854
-1.284424	-1.284393	-1.793945	-1.793915
-1.284424	-1.284393	-1.793915	-1.793884
-1.284332	-1.284302	-1.793884	-1.793854
-1.284363	-1.284332	-1.793884	-1.793854
-1.284332	-1.284302	-1.793915	-1.793884
-1.284271	-1.284241	-1.793610	-1.793579
-1.284302	-1.284271	-1.793671	-1.793640
-1.284271	-1.284241	-1.793671	-1.793640
-1.284393	-1.284363	-1.793701	-1.793671
-1.284454	-1.284424	-1.793945	-1.793915
-1.284760	-1.284729	-1.793762	-1.793732
-1.283936	-1.283905	-1.793976	-1.793945
-1.283844	-1.283813	-1.793976	-1.793945
-1.283936	-1.283905	-1.794037	-1.794006
-1.283813	-1.283783	-1.793976	-1.793945
-1.284180	-1.284149	-1.794067	-1.794037
-1.284637	-1.284607	-1.794220	-1.794189
-1.284424	-1.284393	-1.794189	-1.794159
-1.285065	-1.285034	-1.794312	-1.794281
-1.284943	-1.284912	-1.794281	-1.794250
-1.284973	-1.284943	-1.794342	-1.794312
-1.281738	-1.281708	-1.793121	-1.793091
-1.281677	-1.281647	-1.793091	-1.793060
-1.281616	-1.281586	-1.792999	-1.792969
-1.281372	-1.281342	-1.793121	-1.793091
-1.281433	-1.281403	-1.793121	-1.793091
-1.281616	-1.281586	-1.793365	-1.793335
-1.281677	-1.281647	-1.793427	-1.793396
-1.281616	-1.281586	-1.793243	-1.793213
-1.281525	-1.281494	-1.793335	-1.793304
-1.282196	-1.282166	-1.793060	-1.793030
-1.281921	-1.281891	-1.793243	-1.793213
-1.281891	-1.281860	-1.793243	-1.793213
-1.281952	-1.281921	-1.793243	-1.793213
-1.281891	-1.281860	-1.793427	-1.793396
-1.281830	-1.281799	-1.793457	-1.793427
-1.281799	-1.281769	-1.793060	-1.793030
-1.281799	-1.281769	-1.793213	-1.793182
-1.281891	-1.281860	-1.793182	-1.793152
-1.281982	-1.281952	-1.792999	-1.792969
-1.282227	-1.282196	-1.793396	-1.793365
-1.282074	-1.282043	-1.793518	-1.793488
-1.283051	-1.283020	-1.793610	-1.793579
-1.283203	-1.283173	-1.793518	-1.793488
-1.283142	-1.283112	-1.793823	-1.793793
-1.282867	-1.282837	-1.793549	-1.793518
-1.282593	-1.282562	-1.793640	-1.793610
-1.282501	-1.282471	-1.793640	-1.793610
-1.282654	-1.282623	-1.793518	-1.793488
-1.282288	-1.282257	-1.793030	-1.792999
-1.282318	-1.282288	-1.793091	-1.793060
-1.282410	-1.282379	-1.793121	-1.793091
-1.282410	-1.282379	-1.793091	-1.793060
-1.282379	-1.282349	-1.793060	-1.793030
-1.282318	-1.282288	-1.793213	-1.793182
-1.282623	-1.282593	-1.793182	-1.793152
-1.282562	-1.282532	-1.793121	-1.793091
-1.282562	-1.282532	-1.793304	-1.793274
-1.282532	-1.282501	-1.793304	-1.793274
-1.282257	-1.282227	-1.793396	-1.793365
-1.283051	-1.283020	-1.793335	-1.793304
-1.283173	-1.283142	-1.793304	-1.793274
-1.283051	-1.283020	-1.793457	-1.793427
-1.282928	-1.282898	-1.793427	-1.793396
-1.282776	-1.282745	-1.793365	-1.793335
-1.286896	-1.286865	-1.794861	-1.794830
-1.286987	-1.286957	-1.794861	-1.794830
-1.286835	-1.286804	-1.794769	-1.794739
-1.286774	-1.286743	-1.794373	-1.794342
-1.286743	-1.286713	-1.794434	-1.794403
-1.286560	-1.286530	-1.794708	-1.794678
-1.286621	-1.286591	-1.794739	-1.794708
-1.286438	-1.286407	-1.794708	-1.794678
-1.286224	-1.286194	-1.794189	-1.794159
-1.286194	-1.286163	-1.794220	-1.794189
-1.286560	-1.286530	-1.794373	-1.794342
-1.285461	-1.285431	-1.794403	-1.794373
-1.285553	-1.285522	-1.794434	-1.794403
-1.285278	-1.285248	-1.794373	-1.794342
-1.285614	-1.285583	-1.794098	-1.794067
-1.285400	-1.285370	-1.794006	-1.793976
-1.285553	-1.285522	-1.794495	-1.794464
-1.285583	-1.285553	-1.794495	-1.794464
-1.285461	-1.285431	-1.794464	-1.794434
-1.285950	-1.285919	-1.794525	-1.794495
-1.285919	-1.285889	-1.794556	-1.794525
-1.285767	-1.285736	-1.794495	-1.794464
-1.286072	-1.286041	-1.794189	-1.794159
-1.285919	-1.285889	-1.794189	-1.794159
-1.285736	-1.285706	-1.794128	-1.794098
-1.285767	-1.285736	-1.794128	-1.794098
-1.285248	-1.285217	-1.793915	-1.793884
-1.287750	-1.287720	-1.794708	-1.794678
-1.288086	-1.288055	-1.794800	-1.794769
-1.287964	-1.287933	-1.794739	-1.794708
-1.287659	-1.287628	-1.794678	-1.794647
-1.287231	-1.287201	-1.794525	-1.794495
-1.287201	-1.287170	-1.794495	-1.794464
-1.287384	-1.287354	-1.794922	-1.794891
-1.287415	-1.287384	-1.794556	-1.794525
-1.288177	-1.288147	-1.794800	-1.794769
-1.288177	-1.288147	-1.794830	-1.794800
-1.288361	-1.288330	-1.794861	-1.794830
-1.288391	-1.288361	-1.794861	-1.794830
-1.288422	-1.288391	-1.794891	-1.794861
-1.288513	-1.288483	-1.794861	-1.794830
-1.288635	-1.288605	-1.794922	-1.794891
-1.288055	-1.288025	-1.795197	-1.795166
-1.287628	-1.287598	-1.795013	-1.794983
-1.287964	-1.287933	-1.795166	-1.795135
-1.287415	-1.287384	-1.794952	-1.794922
-1.288177	-1.288147	-1.795227	-1.795197
-1.288483	-1.288452	-1.795258	-1.795227
-1.288513	-1.288483	-1.795319	-1.795288
-1.288452	-1.288422	-1.795227	-1.795197
-1.288513	-1.288483	-1.794952	-1.794922
-1.288849	-1.288818	-1.795410	-1.795380
-1.289001	-1.288971	-1.795410	-1.795380
-1.289032	-1.289001	-1.795380	-1.795349
-1.289032	-1.289001	-1.795410	-1.795380
-1.288971	-1.288940	-1.795074	-1.795044
-1.289062	-1.289032	-1.795105	-1.795074
-1.288757	-1.288727	-1.795319	-1.795288
-1.288635	-1.288605	-1.794952	-1.794922
-1.281372	-1.281342	-1.792816	-1.792786
-1.281342	-1.281311	-1.792816	-1.792786
-1.282013	-1.281982	-1.792969	-1.792938
-1.289886	-1.289856	-1.795654	-1.795624
-1.289825	-1.289795	-1.795624	-1.795593
-1.289612	-1.289581	-1.795532	-1.795502
-1.289764	-1.289734	-1.795654	-1.795624
-1.289703	-1.289673	-1.795563	-1.795532
-1.289612	-1.289581	-1.795624	-1.795593
-1.289581	-1.289551	-1.795563	-1.795532
-1.289581	-1.289551	-1.795593	-1.795563
-1.289856	-1.289825	-1.795685	-1.795654
-1.289337	-1.289307	-1.795532	-1.795502
-1.289398	-1.289368	-1.795471	-1.795441
-1.289459	-1.289429	-1.795502	-1.795471
-1.289490	-1.289459	-1.795502	-1.795471
-1.289215	-1.289185	-1.795441	-1.795410
-1.289215	-1.289185	-1.795471	-1.795441
-1.289185	-1.289154	-1.795441	-1.795410
-1.289093	-1.289062	-1.795471	-1.795441
-1.289795	-1.289764	-1.795319	-1.795288
-1.289734	-1.289703	-1.795319	-1.795288
-1.289673	-1.289642	-1.795258	-1.795227
-1.289612	-1.289581	-1.795197	-1.795166
-1.289551	-1.289520	-1.795227	-1.795197
-1.290344	-1.290314	-1.795502	-1.795471
-1.290527	-1.290497	-1.795502	-1.795471
-1.290131	-1.290100	-1.795685	-1.795654
-1.290192	-1.290161	-1.795685	-1.795654
-1.290344	-1.290314	-1.795807	-1.795776
-1.290558	-1.290527	-1.795471	-1.795441
-1.290558	-1.290527	-1.795532	-1.795502
-1.290985	-1.290955	-1.795898	-1.795868
-1.290955	-1.290924	-1.795898	-1.795868
-1.290833	-1.290802	-1.795654	-1.795624
-1.290863	-1.290833	-1.795563	-1.795532
-1.290222	-1.290192	-1.795410	-1.795380
-1.292145	-1.292114	-1.796265	-1.796234
-1.292175	-1.292145	-1.796265	-1.796234
-1.292236	-1.292206	-1.796326	-1.796295
-1.292053	-1.292023	-1.796234	-1.796204
-1.292053	-1.292023	-1.796295	-1.796265
-1.292450	-1.292419	-1.796143	-1.796112
-1.292450	-1.292419	-1.796082	-1.796051
-1.292267	-1.292236	-1.796082	-1.796051
-1.292175	-1.292145	-1.796051	-1.796021
-1.292206	-1.292175	-1.796082	-1.796051
-1.292053	-1.292023	-1.795929	-1.795898
-1.292267	-1.292236	-1.796234	-1.796204
-1.292816	-1.292786	-1.796478	-1.796448
-1.292908	-1.292877	-1.796478	-1.796448
-1.292877	-1.292847	-1.796448	-1.796417
-1.292786	-1.292755	-1.796387	-1.796356
-1.292816	-1.292786	-1.796387	-1.796356
-1.292908	-1.292877	-1.796234	-1.796204
-1.292877	-1.292847	-1.796265	-1.796234
-1.292969	-1.292938	-1.796234	-1.796204
-1.292572	-1.292542	-1.796112	-1.796082
-1.292511	-1.292480	-1.796112	-1.796082
-1.291931	-1.291901	-1.796173	-1.796143
-1.291992	-1.291962	-1.796173	-1.796143
-1.291901	-1.291870	-1.795929	-1.795898
-1.291901	-1.291870	-1.795959	-1.795929
-1.291992	-1.291962	-1.795990	-1.795959
-1.291809	-1.291779	-1.795929	-1.795898
-1.291779	-1.291748	-1.796112	-1.796082
-1.291901	-1.291870	-1.796143	-1.796112
-1.291626	-1.291595	-1.796112	-1.796082
-1.291260	-1.291229	-1.796021	-1.795990
-1.291260	-1.291229	-1.796082	-1.796051
-1.291382	-1.291351	-1.796021	-1.795990
-1.291290	-1.291260	-1.796021	-1.795990
-1.291321	-1.291290	-1.795990	-1.795959
-1.291473	-1.291443	-1.796082	-1.796051
-1.291779	-1.291748	-1.795898	-1.795868
-1.291779	-1.291748	-1.795837	-1.795807
-1.291809	-1.291779	-1.795837	-1.795807
-1.291931	-1.291901	-1.795868	-1.795837
-1.291626	-1.291595	-1.795807	-1.795776
-1.291595	-1.291565	-1.795837	-1.795807
-1.291595	-1.291565	-1.795776	-1.795746
-1.291046	-1.291016	-1.795715	-1.795685
-1.291077	-1.291046	-1.795685	-1.795654
-1.291199	-1.291168	-1.795715	-1.795685
-1.291321	-1.291290	-1.795715	-1.795685
-1.291382	-1.291351	-1.795776	-1.795746
-1.294830	-1.294800	-1.796753	-1.796722
-1.294769	-1.294739	-1.796783	-1.796753
-1.294769	-1.294739	-1.796814	-1.796783
-1.294708	-1.294678	-1.796783	-1.796753
-1.294800	-1.294769	-1.796722	-1.796692
-1.294891	-1.294861	-1.796844	-1.796814
-1.294830	-1.294800	-1.796814	-1.796783
-1.294464	-1.294434	-1.796875	-1.796844
-1.294556	-1.294525	-1.796722	-1.796692
-1.294220	-1.294189	-1.796875	-1.796844
-1.294250	-1.294220	-1.796814	-1.796783
-1.294312	-1.294281	-1.796661	-1.796631
-1.294434	-1.294403	-1.796692	-1.796661
-1.294434	-1.294403	-1.796875	-1.796844
-1.294006	-1.293976	-1.796753	-1.796722
-1.294067	-1.294037	-1.796783	-1.796753
-1.294281	-1.294250	-1.796600	-1.796570
-1.294250	-1.294220	-1.796631	-1.796600
-1.294220	-1.294189	-1.796631	-1.796600
-1.294281	-1.294250	-1.796570	-1.796539
-1.294250	-1.294220	-1.796570	-1.796539
-1.293976	-1.293945	-1.796539	-1.796509
-1.293335	-1.293304	-1.796570	-1.796539
-1.293304	-1.293274	-1.796570	-1.796539
-1.293274	-1.293243	-1.796570	-1.796539
-1.293030	-1.292999	-1.796478	-1.796448
-1.293640	-1.293610	-1.796448	-1.796417
-1.293610	-1.293579	-1.796448	-1.796417
-1.293671	-1.293640	-1.796478	-1.796448
-1.293671	-1.293640	-1.796448	-1.796417
-1.293671	-1.293640	-1.796539	-1.796509
-1.293701	-1.293671	-1.796600	-1.796570
-1.293518	-1.293488	-1.796478	-1.796448
-1.293549	-1.293518	-1.796417	-1.796387
-1.293518	-1.293488	-1.796417	-1.796387
-1.293549	-1.293518	-1.796539	-1.796509
-1.293518	-1.293488	-1.796539	-1.796509
-1.293762	-1.293732	-1.796478	-1.796448
-1.293762	-1.293732	-1.796570	-1.796539
-1.293762	-1.293732	-1.796600	-1.796570
-1.293854	-1.293823	-1.796509	-1.796478
-1.293671	-1.293640	-1.796722	-1.796692
-1.293701	-1.293671	-1.796692	-1.796661
-1.293274	-1.293243	-1.796326	-1.796295
-1.293243	-1.293213	-1.796387	-1.796356
-1.293243	-1.293213	-1.796265	-1.796234
-1.293457	-1.293427	-1.796387	-1.796356
-1.293182	-1.293152	-1.796326	-1.796295
-1.292999	-1.292969	-1.796265	-1.796234
-1.293488	-1.293457	-1.796387	-1.796356
-1.295044	-1.295013	-1.796814	-1.796783
-1.295044	-1.295013	-1.796875	-1.796844
-1.295105	-1.295074	-1.796844	-1.796814
-1.298676	-1.298645	-1.797913	-1.797882
-1.298615	-1.298584	-1.797882	-1.797852
-1.298767	-1.298737	-1.797943	-1.797913
-1.298645	-1.298615	-1.798065	-1.798035
-1.298615	-1.298584	-1.798065	-1.798035
-1.298370	-1.298340	-1.797974	-1.797943
-1.298584	-1.298553	-1.797882	-1.797852
-1.298096	-1.298065	-1.797913	-1.797882
-1.298309	-1.298279	-1.797974	-1.797943
-1.297943	-1.297913	-1.797668	-1.797638
-1.298248	-1.298218	-1.797791	-1.797760
-1.298401	-1.298370	-1.797821	-1.797791
-1.297729	-1.297699	-1.797638	-1.797607
-1.297668	-1.297638	-1.797821	-1.797791
-1.297150	-1.297119	-1.797668	-1.797638
-1.297180	-1.297150	-1.797668	-1.797638
-1.300293	-1.300262	-1.798431	-1.798401
-1.300171	-1.300140	-1.798462	-1.798431
-1.300110	-1.300079	-1.798370	-1.798340
-1.300049	-1.300018	-1.798431	-1.798401
-1.300018	-1.299988	-1.798431	-1.798401
-1.299896	-1.299866	-1.798401	-1.798370
-1.299866	-1.299835	-1.798370	-1.798340
-1.300568	-1.300537	-1.798553	-1.798523
-1.300598	-1.300568	-1.798523	-1.798492
-1.300415	-1.300385	-1.798492	-1.798462
-1.300354	-1.300323	-1.798492	-1.798462
-1.300476	-1.300446	-1.798492	-1.798462
-1.300476	-1.300446	-1.798523	-1.798492
-1.300446	-1.300415	-1.798492	-1.798462
-1.300537	-1.300507	-1.798523	-1.798492
-1.300415	-1.300385	-1.798462	-1.798431
-1.300354	-1.300323	-1.798431	-1.798401
-1.300446	-1.300415	-1.798462	-1.798431
-1.299957	-1.299927	-1.798340	-1.798309
-1.300049	-1.300018	-1.798340	-1.798309
-1.300018	-1.299988	-1.798340	-1.798309
-1.299774	-1.299744	-1.798370	-1.798340
-1.299103	-1.299072	-1.798187	-1.798157
-1.299133	-1.299103	-1.798187	-1.798157
-1.299011	-1.298981	-1.798157	-1.798126
-1.299042	-1.299011	-1.798035	-1.798004
-1.298889	-1.298859	-1.797974	-1.797943
-1.299408	-1.299377	-1.798248	-1.798218
-1.299469	-1.299438	-1.798157	-1.798126
-1.299591	-1.299561	-1.798279	-1.798248
-1.299713	-1.299683	-1.798279	-1.798248
-1.251068	-1.251038	-1.783936	-1.783905
-1.251099	-1.251068	-1.784027	-1.783997
-1.251099	-1.251068	-1.783966	-1.783936
-1.251129	-1.251099	-1.784027	-1.783997
-1.251251	-1.251221	-1.784058	-1.784027
-1.250580	-1.250549	-1.783783	-1.783752
-1.250916	-1.250885	-1.783875	-1.783844
-1.250854	-1.250824	-1.783905	-1.783875
-1.250793	-1.250763	-1.783875	-1.783844
-1.250153	-1.250122	-1.783752	-1.783722
-1.250153	-1.250122	-1.783813	-1.783783
-1.250214	-1.250183	-1.783844	-1.783813
-1.250488	-1.250458	-1.783905	-1.783875
-1.250427	-1.250397	-1.783905	-1.783875
-1.250031	-1.250000	-1.783691	-1.783661
-1.251038	-1.251007	-1.784821	-1.784790
-1.251160	-1.251129	-1.784698	-1.784668
-1.251221	-1.251190	-1.784882	-1.784851
-1.251007	-1.250977	-1.784729	-1.784698
-1.251251	-1.251221	-1.784851	-1.784821
-1.251923	-1.251892	-1.785004	-1.784973
-1.251892	-1.251862	-1.784210	-1.784180
-1.250946	-1.250916	-1.784637	-1.784607
-1.250946	-1.250916	-1.784790	-1.784760
-1.250885	-1.250854	-1.784790	-1.784760
-1.250122	-1.250092	-1.784546	-1.784515
-1.252441	-1.252411	-1.784363	-1.784332
-1.252014	-1.251984	-1.784271	-1.784241
-1.252350	-1.252319	-1.784454	-1.784424
-1.252258	-1.252228	-1.785004	-1.784973
-1.252380	-1.252350	-1.785034	-1.785004
-1.252167	-1.252136	-1.785126	-1.785095
-1.252655	-1.252625	-1.784424	-1.784393
-1.252716	-1.252686	-1.784393	-1.784363
-1.252960	-1.252930	-1.784546	-1.784515
-1.253693	-1.253662	-1.784698	-1.784668
-1.256195	-1.256165	-1.786255	-1.786224
-1.255920	-1.255890	-1.786194	-1.786163
-1.256104	-1.256073	-1.786224	-1.786194
-1.256744	-1.256714	-1.786407	-1.786377
-1.257629	-1.257599	-1.785828	-1.785797
-1.257385	-1.257355	-1.785797	-1.785767
-1.257141	-1.257111	-1.785706	-1.785675
-1.256989	-1.256958	-1.786499	-1.786469
-1.256927	-1.256897	-1.786469	-1.786438
-1.257263	-1.257233	-1.786591	-1.786560
-1.257019	-1.256989	-1.786346	-1.786316
-1.257080	-1.257050	-1.786346	-1.786316
-1.256165	-1.256134	-1.785492	-1.785461
-1.255371	-1.255341	-1.786011	-1.785980
-1.254974	-1.254944	-1.785858	-1.785828
-1.255646	-1.255615	-1.785431	-1.785400
-1.255493	-1.255463	-1.785248	-1.785217
-1.255402	-1.255371	-1.785217	-1.785187
-1.255646	-1.255615	-1.785339	-1.785309
-1.255585	-1.255554	-1.786011	-1.785980
-1.255585	-1.255554	-1.786102	-1.786072
-1.255463	-1.255432	-1.785889	-1.785858
-1.254456	-1.254425	-1.785767	-1.785736
-1.254608	-1.254578	-1.785675	-1.785645
-1.254547	-1.254517	-1.785797	-1.785767
-1.254852	-1.254822	-1.785889	-1.785858
-1.254059	-1.254028	-1.785583	-1.785553
-1.255829	-1.255798	-1.786194	-1.786163
-1.255859	-1.255829	-1.786163	-1.786133
-1.253174	-1.253143	-1.785400	-1.785370
-1.252991	-1.252960	-1.785339	-1.785309
-1.253204	-1.253174	-1.785400	-1.785370
-1.253510	-1.253479	-1.785431	-1.785400
-1.253632	-1.253601	-1.785553	-1.785522
-1.253571	-1.253540	-1.785492	-1.785461
-1.253571	-1.253540	-1.785522	-1.785492
-1.253876	-1.253845	-1.785461	-1.785431
-1.253723	-1.253693	-1.785492	-1.785461
-1.253632	-1.253601	-1.785400	-1.785370
-1.252472	-1.252441	-1.785187	-1.785156
-1.252533	-1.252502	-1.785217	-1.785187
-1.252716	-1.252686	-1.785217	-1.785187
-1.254089	-1.254059	-1.784821	-1.784790
-1.254364	-1.254333	-1.784912	-1.784882
-1.254639	-1.254608	-1.785065	-1.785034
-1.255157	-1.255127	-1.785156	-1.785126
-1.259521	-1.259491	-1.786377	-1.786346
-1.259308	-1.259277	-1.786957	-1.786926
-1.259674	-1.259644	-1.787079	-1.787048
-1.258972	-1.258942	-1.786957	-1.786926
-1.259003	-1.258972	-1.786957	-1.786926
-1.259064	-1.259033	-1.786987	-1.786957
-1.259247	-1.259216	-1.786957	-1.786926
-1.259186	-1.259155	-1.787018	-1.786987
-1.258820	-1.258789	-1.786835	-1.786804
-1.259064	-1.259033	-1.786255	-1.786224
-1.258026	-1.257996	-1.785980	-1.785950
-1.258057	-1.258026	-1.786041	-1.786011
-1.258118	-1.258087	-1.785980	-1.785950
-1.258453	-1.258423	-1.786102	-1.786072
-1.258484	-1.258453	-1.786102	-1.786072
-1.258698	-1.258667	-1.786133	-1.786102
-1.257935	-1.257904	-1.786774	-1.786743
-1.258728	-1.258698	-1.786987	-1.786957
-1.258698	-1.258667	-1.786957	-1.786926
-1.258484	-1.258453	-1.786896	-1.786865
-1.258789	-1.258759	-1.786346	-1.786316
-1.258423	-1.258392	-1.786255	-1.786224
-1.260101	-1.260071	-1.787201	-1.787170
-1.260712	-1.260681	-1.787506	-1.787476
-1.260742	-1.260712	-1.787567	-1.787537
-1.260406	-1.260376	-1.787476	-1.787445
-1.260498	-1.260468	-1.787506	-1.787476
-1.260437	-1.260406	-1.787292	-1.787262
-1.260468	-1.260437	-1.787292	-1.787262
-1.261566	-1.261536	-1.787781	-1.787750
-1.261719	-1.261688	-1.787811	-1.787781
-1.261444	-1.261414	-1.787720	-1.787689
-1.260895	-1.260864	-1.787415	-1.787384
-1.260803	-1.260773	-1.787567	-1.787537
-1.261108	-1.261078	-1.787659	-1.787628
-1.261078	-1.261047	-1.787048	-1.787018
-1.261230	-1.261200	-1.786896	-1.786865
-1.260956	-1.260925	-1.786804	-1.786774
-1.260925	-1.260895	-1.786804	-1.786774
-1.261536	-1.261505	-1.786987	-1.786957
-1.260559	-1.260529	-1.786896	-1.786865
