x0	x1	y0	y1
-0.011719	-0.007812	-0.949219	-0.945312
-0.011719	-0.007812	-0.953125	-0.949219
-0.015625	-0.011719	-0.953125	-0.949219
-0.007812	-0.003906	-0.949219	-0.945312
-0.003906	0.000000	-0.949219	-0.945312
-0.003906	0.000000	-0.945312	-0.941406
-0.019531	-0.015625	-0.953125	-0.949219
-0.058594	-0.054688	-0.972656	-0.968750
-0.062500	-0.058594	-0.976562	-0.972656
-0.058594	-0.054688	-0.976562	-0.972656
-0.050781	-0.046875	-0.972656	-0.968750
-0.054688	-0.050781	-0.972656	-0.968750
1.664062	1.667969	-0.394531	-0.390625
1.664062	1.667969	-0.398438	-0.394531
1.660156	1.664062	-0.398438	-0.394531
1.660156	1.664062	-0.394531	-0.390625
1.656250	1.660156	-0.398438	-0.394531
1.656250	1.660156	-0.406250	-0.402344
1.656250	1.660156	-0.402344	-0.398438
1.660156	1.664062	-0.402344	-0.398438
1.667969	1.671875	-0.386719	-0.382812
1.667969	1.671875	-0.390625	-0.386719
1.664062	1.667969	-0.390625	-0.386719
1.664062	1.667969	-0.386719	-0.382812
1.667969	1.671875	-0.382812	-0.378906
1.671875	1.675781	-0.378906	-0.375000
1.671875	1.675781	-0.382812	-0.378906
1.675781	1.679688	-0.378906	-0.375000
1.671875	1.675781	-0.386719	-0.382812
1.648438	1.652344	-0.417969	-0.414062
1.652344	1.656250	-0.410156	-0.406250
1.648438	1.652344	-0.414062	-0.410156
1.652344	1.656250	-0.414062	-0.410156
1.648438	1.652344	-0.410156	-0.406250
1.644531	1.648438	-0.421875	-0.417969
1.640625	1.644531	-0.421875	-0.417969
1.644531	1.648438	-0.417969	-0.414062
1.636719	1.640625	-0.433594	-0.429688
1.632812	1.636719	-0.437500	-0.433594
1.632812	1.636719	-0.433594	-0.429688
1.636719	1.640625	-0.429688	-0.425781
1.636719	1.640625	-0.425781	-0.421875
1.628906	1.632812	-0.437500	-0.433594
1.640625	1.644531	-0.429688	-0.425781
1.640625	1.644531	-0.425781	-0.421875
1.644531	1.648438	-0.425781	-0.421875
1.628906	1.632812	-0.378906	-0.375000
1.625000	1.628906	-0.382812	-0.378906
1.628906	1.632812	-0.382812	-0.378906
1.625000	1.628906	-0.390625	-0.386719
1.625000	1.628906	-0.386719	-0.382812
1.652344	1.656250	-0.406250	-0.402344
1.628906	1.632812	-0.441406	-0.437500
1.625000	1.628906	-0.445312	-0.441406
1.628906	1.632812	-0.445312	-0.441406
1.625000	1.628906	-0.441406	-0.437500
1.632812	1.636719	-0.441406	-0.437500
1.625000	1.628906	-0.449219	-0.445312
1.558594	1.562500	-0.476562	-0.472656
1.558594	1.562500	-0.472656	-0.468750
1.554688	1.558594	-0.476562	-0.472656
1.550781	1.554688	-0.484375	-0.480469
1.554688	1.558594	-0.480469	-0.476562
1.554688	1.558594	-0.484375	-0.480469
1.558594	1.562500	-0.480469	-0.476562
1.546875	1.550781	-0.492188	-0.488281
1.546875	1.550781	-0.488281	-0.484375
1.550781	1.554688	-0.488281	-0.484375
1.542969	1.546875	-0.496094	-0.492188
1.539062	1.542969	-0.500000	-0.496094
1.539062	1.542969	-0.496094	-0.492188
1.542969	1.546875	-0.492188	-0.488281
1.535156	1.539062	-0.500000	-0.496094
1.589844	1.593750	-0.488281	-0.484375
1.585938	1.589844	-0.492188	-0.488281
1.585938	1.589844	-0.488281	-0.484375
1.589844	1.593750	-0.492188	-0.488281
1.578125	1.582031	-0.500000	-0.496094
1.582031	1.585938	-0.500000	-0.496094
